,0
18418,чернилами слова на мягком желтом листе:
18419,"не встречавшая, набросала на чистом листе черточки, палочки, дужки и просила"
18420,"Красный свет ускоряет рост листьев, вызывает движение хлоропластов в клетках"
18421,образованию красящего вещества — антоциана в листьях красной капусты.
18422,как будто со стола падает лист бумаги и шурша скользит по
18423,множества растений соотношение между расположением листьев на стебле и т. п
18424,"он играл, например «Aufenthalt» Шуберта-Листа."
18425,"колеблящимися ветвями, шелестом и запахом листьев, явился у моего отца на"
18426,этим объясняется красный цвет осенних листьев.
18427,"рецепт профессора Н.Г. Полякова): листьев толокнянки — 3 части, цветов василька"
18428,"зацветающее ранней весной, до появления листьев, яркими и довольно крупными цветками"
18429,"волчьего лыка — вечнозеленые, и их листья и плоды действительно похожи на"
18430,"Кора и листья волчника совсем лишены запаха, но"
18431,"Так же как кора и листья, сочные плоды и семена волчника"
18432,животные избегают даже прикасаться к листьям волчника и уж подавно не
18433,На первом листе этой связки рукой Дмитрия Ивановича
18434,На этом же титульном листе есть и заметка чисто химического
18435,время прогулки по саду нарвали листьев шалфея и положили их в
18436,"Его толстые сочные листья, покрытые защитной восковой пленкой, способны"
18437,"Листья некоторых видов алоэ, имеющие волокнистое"
18438,просто накладывать на раны свежие листья алоэ.
18439,"В.П. Филатов, в молодых листьях алоэ в темноте при температуре"
18440,Экстракт из листьев алоэ для подкожного введения и
18441,"природа более благосклонна к растению, листья алоэ очень сочны и крупны"
18442,Для этого листья кладут наклонно срезанными концами вниз.
18443,"Листья тех видов алоэ, которые акклиматизированы"
18444,"стол, делают лепешку и натирают листьями лавра для аромата."
18445,"деревья, обрывая с них последние листья."
18446,"Снега было больше, чем листьев, и потому он подчинил их"
18447,"мощный шум, осиновые, вишневого цвета листья под ногой, распахнувшиеся во все"
18448,"Тут же, на диване, разложены листы исписанной бумаги, папки."
18449,"Дима оставил мне чистый лист, подписал его и поручил сочинить"
18450,"принесла ей последнюю газету «Литерарны листы», где печатается книга Исаака Дойчера"
18451,Анна принесла Инне «Литерарны листы» и всем сувениры — бутылочки с
18452,постарается опубликовать портрет в «Литерарных листах» и в других журналах.
18453,"Принесла последний номер «Литерарны листы» от 15 августа, в которой"
18454,ученик-шестиклассник принесет для него листьев и будем устраивать его на
18455,"Анна пишет, что в «Литерарных листах» № 6, кажется, 12 декабря"
18456,"Очень хочется увидеть «Листы» № 6, посвященный целиком Солженицыну."
18457,В «Листах» опубликовали Димин портрет Солженицына.
18458,Увидели мы наконец «Листы».
18459,В.О. Ключевского (2 печатных листа).
18460,книги о «Великоруссе» — 21 печ[атный] лист.
18461,1968 подписала к печати последние листы (первые — недели за две-три
18462,"Дождь копошился в опавших тополевых листьях, далеко усеявших гряды, и был"
18463,"капустой, а еще горьковатым палым листом и посыревшей усталой землей, отработавшей"
18464,"дверцах — трехпалые, похожие на клевер, листья и какие-то птицы с чешуйчатым"
18465,"мокрыми кустами смородины, сохранившими кое-какие листья, проглядывался крутогорый выгон, под которым"
18466,"В одном листе дали одну трактовку, в другом"
18467,"и жили Бах, Гете, Берлиоз, Лист, Наполеон."
18468,"связаны имена Пушкина, Гете, Шиллера, Листа, Баха."
18469,"вчера отступила совсем, потеряв последний лист с березы, а зима еще"
18470,"вдруг весной береза заговорила, заиграла листьями и встретила людей и песни"
18471,перца и палевые вороха табачных листьев.
18472,"сушильни — сараи без стен, где лист, собранный в связки, доходит до"
18473,тонн древесины и 4 тонны листьев.
18474,"таящими в себе завязь будущих листьев, побегов, стволов."
18475,только под ногами шуршат прошлогодние листья.
18476,"Густая тень, шелест прошлогодних листьев — все это означает, что деятельность"
18477,"исследования показывают, что опавшие осенью листья дубравы разлагаются лишь по истечении"
18478,"Вместо листьев — какие-то скрюченные комочки, жалкие остатки"
18479,сто раз уменьшить площадь дубовых листьев.
18480,"восстанавливают свой наряд, и осенью листьев опадает, как всегда, много."
18481,Но непереработанных листьев в подстилке на этот раз
18482,"замирал неподвижный и плавно, осенним листом приближался к земле, пока не"
18483,"посвященной, как сказано на титульном листе,  «опасным путешествиям, случайным находкам, важным"
18484,"К планшету кипрегеля прикрепляется лист чертежной бумаги, на которую будет"
18485,Внизу листа бумаги в выбранном масштабе вычерчивается
18486,запрятанных в утолщениях стеблей и листьев.
18487,Здесь из-под разлапистых листьев может выплыть свирепая зубатка или
18488,а получилось письмо на развёрнутом листе.
18489,"Возьмите в серой папке лист бумаги, — сказал Штирлиц, — и пишите"
18490,"На одном листе бумаги он нарисовал толстого, высокого"
18491,Земля была устлана ржавыми дубовыми листьями.
18492,"рынок поступают в большом количестве листы разноцветной карты, название которой говорит"
18493,"покрытия для полов, это пленки, листы, трубы и химически очень стойкое"
18494,"запахов золотой солнечной осени, багряных листьев клена и тяжелых, рдеющих на"
18495,"процессы, протекающие в корнях и листьях, где создаются все вещества душистых"
18496,смогу так много писать — 6 листов.
18497,торцевых стен стекло заменено металлическими листами.
18498,"Вчера вновь положил на листы, опять была правка, но все"
18499,"Маркс» отпечатаны, читаю «Гитлера» по листам из машины."
18500,Сталин добавил 6 листов.
18501,"Среди листов верстки, вернувшейся из цензуры, — странички"
18502,"нормального хода производства изъятием части листов, из-за тесноты в типографии, из-за"
18503,"с бракованным экземпляром и отпечатанными листами, изъятыми из него, — он только"
18504,котором была изъята из отпечат[анных] листов тома «Лит[ ературной] Энц[иклопедии]».
18505,поля усиливается движение протоплазмы клеток листа водного растения элодеи.
18506,"горела, возле печки на железном листе, прибитом к полу, валялись лучинки"
18507,"холодной соленой водой, кладут лавровый лист, доводят до кипения, выдерживают на"
18508,"и коллоидных растворов, микровместилища стебля, листьев, цветка и плода."
18509,"с травой несколько соцветий и листьев ландыша, чтобы сердце у детеныша"
18510,"с укропом, дубовым да смородинным листом."
18511,"шкурку, или, может быть, пальмовый лист — это уже обувь."
18512,"ускорился, появилась возможность резать толстые листы самых тугоплавких металлов."
18513,будто воткнутые в землю — без листьев и стеблей.
18514,"Он покрывается крупными широкими листьями, а на своей верхушке несет"
18515,"раскрываются, обнажая зрелые семена, а листья начинают вянуть."
18516,"клеток, возрастает масса корнеплодов, плодов, листьев; может повыситься содержание в них"
18517,"срезать, то из пазух нижних листьев вырастет несколько кистей, растение станет"
18518,"Листья у наперстянки продолговатые крупные, собранные"
18519,"Чем выше по стеблю, тем листьев все меньше и сами они"
18520,"гитоксин, который также содержится в листьях наперстянки, и глюкозу."
18521,"из наперстянки (настойка, порошок из листьев, кордигит, гитален, дигитазид и другие"
18522,Содержание глюкозидов в листьях наперстянки весьма непостоянно.
18523,"в темноте, и поэтому в листьях растений, которые выросли в тени"
18524,Поэтому собирать листья наперстянки с лекарственными целями следует
18525,глюкозидов в них наибольшее: в листьях до 1 % на сухой
18526,"растения семейства амариллисовых с двумя листьями и стебельком-стрелкой, на конце"
18527,"почки на деревьях только распускаются, листья подснежников начинают желтеть, стебельки безжизненно"
18528,Содержание галантамина в листьях и луковицах подснежников довольно велико
18529,галантамин содержится в луковицах и листьях некоторых других растений из того
18530,возвышались горкой на широком медном листе перед камином.
18531,"внутреннего кармана пиджака вчетверо сложенный лист, развернул и, держа за уголок"
18532,"Генштаба поспешно вынул из папки лист бумаги, огляделся, ища место, куда"
18533,"теперь его покрывала грязь, прилипшие листья и травинки."
18534,"люди, на ходу читая какие-то листы бумаги или узкие телеграфные ленты"
18535,даже просто завернуть мясо в листья этого растения — эффект получится тот
18536,"Плоды, семена, листья, млечный сок этого дерева широко"
18537,"вершине ствол несет большие пальчато-рассеченные листья, которые образуют шапку, напоминающую зонтик."
18538,тротуаров поднимаются витые корни виноградника — листья пластаются выше вторых этажей.
18539,"Листья торопились пожелтеть и осыпаться, обнажая"
18540,серебряной» краски оград и запыленных листьев сирени.
18541,"диковатой родственницы слив, видать, нелегка: листья рано закраснели, зажелтели, кое-где пробился"
18542,"а в романе 35 печатных листов, а в романе десятки героев"
18543,именно скрывается на этих 35 листах злостная клевета? из чего она
18544,получать разрешение на каждый печатный лист”.
18545,но отлично читать ноты с листа.
18546,почки на деревьях распустились в листья (стр. 350).
18547,"Зачеркните слова «в листья», вы спасете фразу от неуклюжего"
18548,"и доброжелательный друг взял бы листы его рукописи, воспроизведенные в его"
18549,"Новом времени» и в «Опавших листьях» стал нападать на него, на"
18550,"изучение рукописей, книг и газетных листов, имеющих хотя бы самое отдаленное"
18551,Купил записи песен Листа.
18552,"Шопена, А. Пискунов играл «Тарантеллу» Листа."
18553,"Пушкина: бумажный переплет, 110 синих листов и на каждом — красный жандармский"
18554,18-го и в начале 19-го листа этой же тетради — небольшой нелегко
18555,Все дни был один — марал листы — художество не давалось.
18556,Горячий сплав выливают на лист асбеста и кожаной рукавицей быстро
18557,входит в состав хлорофилла зеленого листа и гемоглобина крови.
18558,"И зеленая окраска листа, и красный цвет крови связаны"
18559,"избыток железа для растений вреден: листья желтеют, развивается болезнь, называемая хлорозом"
18560,"источнику постоянного тока, провели по листу влажной фильтровальной бумаги."
18561,После этого на листе появились две сплошные линии: одна
18562,"и цвет крови, и цвет листа действительно связаны с присутствием железа"
18563,"Желтые пятна на листьях — это участки, где хлорофилл не"
18564,"не только ягоды, но и листья брусники, а экстракт из них"
18565,"Экстракт, отвар, настой листьев брусники — это, по существу, один"
18566,обычно применяемом растворе: чайная ложка листьев на два стакана кипятка.
18567,"не смогли собрать ягоды и листья брусники, то можете купить в"
18568,Это листья многолетнего кустарника толокнянки.
18569,"Листья толокнянки, как и листья брусники"
18570,"Листья толокнянки, как и листья брусники, содержат действующее начало — гликозид"
18571,"Рецепт мочегонного чая: три части листьев толокнянки, одна часть цветов василька"
18572,перед сваркой прикрыть пленки тонким листом целлофана и потом уже действовать
18573,яйца на нижнюю сторону картофельного листа.
18574,"маленькие темно-серые личинки, которые питаются листьями картофеля."
18575,от 50 до 100 % листьев растений.
18576,"раза, а при полном объедании листьев — в 5-10 раз."
18577,"чай из того же чайного листа, что и черный."
18578,первом же этапе переработки чайного листа его обдают горячим паром (170
18579,Кончики листьев у него действительно беловатые.
18580,кофеина: содержание его в чайных листьях достигает 4-5 %.
18581,"кофеина, — это илекс парагвайский, в листьях которого кофеина до 17 %."
18582,этого специально приготовленный порошок из листьев илекса засыпают в сосуд из
18583,Технология была нехитрая: листья кипрея обваривали кипятком и парили
18584,Потом листья руками скручивали на рубчатых досках
18585,Дом сваривался из стальных листов толщиной 3 и 5 мм
18586,брошюре объемом около четырех печатных листов кратко излагается история кафедры химии
18587,"Питаются они, травой и листьями акации."
18588,"с красно-лиловым полуодревесневшим стеблем, крупными листьями и кистями черно-фиолетовых ягод."
18589,"нашли, заменив стекло на крыше листами синего прозрачного плексигласа."
18590,Пенопласт упрочняет алюминиевый лист
18591,"свойствами можно изготовлять из тонких листов алюминия (толщиной около 0,8 мм"
18592,"попадает полоний-210, содержащийся в листьях табака."
18593,декоративный материал «декола» делается так: листы бумаги обрабатываются по специальной методике
18594,"Из-под пресса выходят листы прочного и красивого пластика, устойчивого"
18595,лечат злокачественные опухоли с помощью листьев папоротника калагуалы.
18596,путь пескам заслонами из пальмовых листьев.
18597,"слон и любит приволье и листья, с которых перед едой сгоняет"
18598,"Хотелось дико есть — хоть листья жуй, но Холтер, как и"
18599,"под ногами шуршат и лопаются листья, вода просвечивает до дна и"
18600,"чувство, похожее на тихий лет листьев со старых осокорей."
18601,"в палисаднике на утреннем ветерке листьями пошевеливали жестяно, розовые блики, пошевеливаясь"
18602,пристали ко мне как банный лист.
18603,в заезжу и трясется как лист…
18604,"начнут самогонку варить, хулиганить, стальны листы из кузни воровать."
18605,"То стальны листы прут, то самогонку варят, то"
18606,"шумно полез в карман, достав лист тетрадной бумаги, громко похрустел им"
18607,"плывут желтые, вялые от влаги листья, и на черных от воды"
18608,"вынул из потрепанной планшетки несколько листов клетчатой бумаги, исписанной крупными буквами"
18609,небрежно бросил на кончик стола лист бумаги с печатными буквами.
18610,"ручкой, быстро написал на чистом листе несколько слов."
18611,Этот лист он тоже бросил на кончик
18612,а бочку поставить на табачный лист…
18613,в руке несколько сухих табачных листьев.
18614,не воровал в кузнице стальные листы и не стрелял в молодых
18615,Стою как лист перед травой.
18616,На верхнем листе он размашистым почерком написал несколько
18617,"осокой, покрытые слежавшимися слоями прелых листьев, с торчащими гнилыми сучьями, и"
18618,"навалились, напихали ему в рот листьев."
18619,собирать остатки еды на газетный лист.
18620,принимается и выписывается на отдельном листе.
18621,видел в темноте смутно белеющий лист бумаги.
18622,"словно бы сама собою, выглянули листы отличной бумаги, и он прочитал"
18623,и железный крест с дубовыми листьями.
18624,отодвинул папку и вытащил чистый лист бумаги из ящика…
18625,На первом листе было написано следующее:
18626,На следующем листе был приказ об отдаче под
18627,куст и становится неузнаваемой среди листьев и солнечных пятен…
18628,"в разные стороны его ветви, листья — в каком-то пустом саду, где"
18629,звуке сухой хруст старого газетного листа.
18630,"стеблям, птицам, мухам, жукам, деревьям, листьям, неизвестному гражданину в черной шляпе."
18631,"никак не мог справиться с листом, приготовленным для наклейки."
18632,"которой переданы ветер, погода, движения листа афиши, взаимоотношения человека и вещи.)"
18633,"как ветвь, полная цветов и листьев» двигалась в романе просто, не"
18634,"Олеши ветвь, полная цветов и листьев, так же естественна, как элегический"
18635,"Колокол», лист 61 от 15 января 1860"
18636,"мисках, полных горьковатой воды и листьев…"
18637,"солнце висело, 
 Над Вислой как лист спадало…*"
18638,"о ветви, полной цветов и листьев."
18639,Цветов и листьев?
18640,"Ветвь, полная цветов и листьев, отделена от собираемой при убое"
18641,"Перед ним листы бумаги, записные книжки, маленькие листочки"
18642,"над ветвью, полной цветов и листьев»"
18643,"на ветвь, полную цветов и листьев, равно как и на голубую"
18644,От этих листов исходит эманация изящества».
18645,в оба короба розановских «Опавших листьев»…
18646,"абсолютно параллельной как нижней стороне листа, так и боковой…"
18647,От этих листов исходит эманация изящества».
18648,"Олеша как бы брал больничный лист и болел, пока социальная драма"
18649,"руки и голову на газетный лист, и опять спал."
18650,"среди ночи засыпал над газетными листами, потом вдруг вскакивал, открывал глаза"
18651,удивительные образования — отпечатки в породах листьев древних деревьев.
18652,сохранившие все тончайшие особенности строения листьев и как бы оттиснутые в
18653,"трудно себе представить, что эти листья зеленели сотни тысяч лет назад."
18654,"По отпечаткам листьев мы установили, что у древних"
18655,Ведь лист гибнет за одну осень.
18656,дней все тончайшие особенности строения листьев?
18657,"листопад обнажал деревья, ветер заносил листья в прибрежное мелководье."
18658,Мертвый лист разлагался и одновременно покрывался тончайшей
18659,"частицы как бы инкрустировали поверхность листа, пластично повторяя тончайшие особенности его"
18660,"Затем листья, оседая на дно, погребались рыхлыми"
18661,получения таких средств новый источник — листья инжира.
18662,"наступил — уж роща отряхает
Последние листы с нагих своих ветвей…"
18663,Почему листья падают?
18664,осенью оно неизбежно сбросит свои листья.
18665,"Значит, осеннее сбрасывание листьев не является прямым следствием неблагоприятных"
18666,"между его клетками нарушается, и лист остается висеть на дереве лишь"
18667,"для проведения от корня к листьям воды и минеральных солей, а"
18668,"и минеральных солей, а от листьев в остальные органы — питательных веществ"
18669,эта последняя связь между черешком листа и материнским растением.
18670,Отчего листья желтеют?
18671,"хлорофилловых зерен, расположенных в клетках листьев и стеблей."
18672,"нем ни цветы, ни настоящие листья, ветки и корни."
18673,"мхов есть уже стебли и листья, а у папоротников корни, но"
18674,Это была странная болезнь: листья растения покрывались мозаикой из темных
18675,Вскоре ткань на его листьях тоже стала отмирать.
18676,"жир и отложили в своих листьях, стеблях и семенах."
18677,"фотоны, падает сквозь полупрозрачную кожицу листьев на хлорофилловые зерна, молекулы хлорофилла"
18678,и хлорофилловых зерен в зеленых листьях.
18679,"иначе, чем на хлорофилл в листьях растений."
18680,"сумчатый медведь Австралии, ест только листья."
18681,"И не всякие, а лишь листья эвкалиптов, и эвкалиптов определенного вида."
18682,можно от нее избавиться — вырвал лист и готово.
18683,"волшебные палочки, мягкие карандаши, чистейшие листы ватмана, чертить на которых «вид"
18684,На титульном листе стояло:  «Экономическая география СССР.
18685,"Листья разные летят, шуршат под ногами"
18686,"А листья летят, кружатся…"
18687,Свернув лист с нанесенными на него аминокислотами
18688,образующиеся при движении растворителя по листу хроматографической бумаги проявить хроматограмму.
18689,Поэтому при пропитывании листа бумаги движущийся растворитель как бы
18690,"Он требовал несложного оборудования: листы чистой бумаги (типа фильтровальной), несложные"
18691,и жила в шалаше из листьев.
18692,"с яблоком, и пахло сухими листьями и керосиновым дымом."
18693,"хаос замшелых камней и мокрых листьев, хватаясь руками за черные заросли."
18694,"сливочной молодой сердцевиной и шелестя листьями, стояло веселое дерево Благуши."
18695,"самой школой, и шелестят августовские листья."
18696,И в городе падал лист.
18697,Липовый легкий лист разметало по улицам и тротуарам
18698,"медленно, старался деревяшку ставить на листья, но она все равно стучала."
18699,все кружило и кружило палый лист.
18700,"с сумками из школы, распинывая листья и гомоня."
18701,"Раскаленными жестянками краснели на стогах листья, кинутые ветром."
18702,вызовом расположившуюся в мясистой сердцевине листьев:
18703,Нитки да листья одни.
18704,и цепенел на них последний лист.
18705,тысяч рук держали эти бесценные листы?
18706,"Прежде всего, обломки книжного листа собираются по смыслу текста в"
18707,"по смыслу текста в единый лист, потери восполняются заплатами в стык"
18708,Для начала лист книги покрывают с обеих сторон
18709,Потом лист опускают в воду.
18710,Шесть часов лист лежит в воде.
18711,"Обе половинки листа наклеиваются на нее, а клеевую"
18712,Лист получил хорошую мягкую основу.
18713,"резче, как бы проступает на листе."
18714,Сделал большую вставку (на лист): ввод Ленина.
18715,"в грамотах да в гербовых листах, и в дому одна с"
18716,земле — трава только проклевывалась и лист на березах был по медной
18717,"Тропка обросла, вся в широких листах панацеи — чем больше топчут, тем"
18718,"вечером опять пристал как банный лист к заднице, и у Ивана"
18719,"печать, стукнул ею по чистому листу в школьной тетради, выдрал этот"
18720,"полдня, потом пили заваренный смородиновым листом кипяток."
18721,"Бескровные, словно прозрачные листья не двигались и светились каждой"
18722,"сиренево-желтоватых осинок, и многие листья попадали на воду, лежат и"
18723,"Похоже на шуршание сухих листьев, — определил Полынов."
18724,край света послушать шелест осенних листьев.
18725,что мы приняли за шорох листьев?
18726,традиционный мотив орнамента из стилизованных листьев.
18727,"подобия проявляется в законах расположения листьев у растений, в спиральных завитках"
18728,Андрей молча протянул мне листы.
18729,Перебирая листы информации с грифом «Л-13
18730,"Яркая весна, полная запаха травы, листьев и нагретого камня, неслышно ступала"
18731,докладчика легли на белый газетный лист крупным шрифтом.
18732,На газетном листе выстроились новые ряды колонок.
18733,"Взяв пачку исписанных листов, Гарга взвесил ее в руке"
18734,"Пачка листов, заполненных твердым почерком, была обычным"
18735,"Взял с полки лист бумаги, написал вопросы, молча передал"
18736,"Он прочитал, хмыкнул, положил лист перед собой."
18737,Гарга ткнул пальцем в лист:  «Вот».
18738,Сверху бобы укрывают банановыми листьями.
18739,"чесноком, тмином и шафраном, лавровым листом и другими пряными растениями."
18740,"цветочных почках, у лавра — в листьях, у имбиря — в корневище, у"
18741,"части растений (плоды, семена, цветы, листья и т.д.) в высушенном"
18742,обмениваемся взаимными подарками – по большому листу сахарной ботвы и по одной
18743,исходил полынно чистый дух лаврового листа.
18744,мне на первый раз съесть лист сахарной ботвы и одну брюкву.
18745,Сегодня отправил Бобу 1500 листов писчей бумаги ~ 7 кг.
18746,открытое окно влетает желтый березовый лист.
18747,"что в класс влетел осенний лист, хорошо, что, придя домой, она"
18748,это дождевые капли скатываются по листьям берез.
18749,"замшелые кресты, услышала шорох желтых листьев, на которые падал сухой снег"
18750,"отрицательно мотает головой, покусывает сухой лист тальника."
18751,Митя вырывает лист из тетради и снова начинает
18752,"Газетные листы жгли, кололись, щупальцами скорпиона впивались"
18753,Потом он берет чистый лист бумаги и пишет на нем
18754,кладет на их место несколько листов писчей бумаги и автоматическую ручку.
18755,темно-зеленых деревьях под окнами шелестят листья.
18756,у председателя в руках большой лист бумаги.
18757,Опять шорох листьев.
18758,С длинными листами бумаги в руках.
18759,этот и следующий листы в сшитой машинописи дневника явно
18760,статья о нем на 2 листа Маргелашвили.
18761,"Шесть глав книги, 2 листа «Горе уму» и бесконечное кол-во"
18762,"образом, выдано всего около 10 листов."
18763,меня взяли на выставку 4 листа.
18764,т.к. у старого вырван лист.
18765,5 моих листов за выставку и включение в
18766,"Я рисую на большом листе Гознака рыбу и светило, цветными"
18767,Я рисовал титульный лист к книге «В московской битве
18768,"с луком, перцем и лавровым листом."
18769,"сдал на худсовет 7 плохих листов (завтра выяснится, что их не"
18770,Интересны рисунки с преферансных листов.
18771,"офорты есть очень хорошие, один лист он мне подарил."
18772,выставком «50-летия» выставки 8 своих листов.
18773,использовать стеклянные палочки или перфорированные листы винипласта.
18774,Из листов такой стали сделана скульптурная группа
18775,иногда оклеивались со всех сторон листами этой 250-рублевой марки.
18776,Листья.
18777,"Конечно, листья!"
18778,"где играют детишки, с деревьев листья летят, самый дом — не то"
18779,зеркальное небо и ранне-падающие листы.
18780,"доме, когда подали мне серый лист газеты."
18781,Блок на сером и унылом листе газеты.
18782,"высоком
Ты лучшим был его листом.
…"
18783,выходило по тысяче франков за лист (перевода!).
18784,"между соснами, сгребая палочкой сухие листья, думалось: хорошо, должно быть, высоко"
18785,"Маленькая, в 32-ю долю листа, в черном кожаном переплете книжечка."
18786,Печатают на гектографе так: на листе плотной бумаги пишут рукой или
18787,Теперь берут чистый лист обычной писчей бумаги и прикладывают
18788,Через одну-две минуты лист снимают: на нем остается четкий
18789,При наложении чистого листа бумаги происходит обратный процесс — в
18790,печатании на пишущей машинке берут лист плотной мелованной бумаги и к
18791,"Затем смачивают спиртом лист писчей бумаги, прикладывают его к"
18792,"несложны — противень размером немного больше листа писчей бумаги, с высотой стенки"
18793,"Возьмите лист плотной глянцевой бумаги, напишите или"
18794,"чтобы не образовалось складок, приложите лист с текстом или рисунком к"
18795,"Теперь возьмите лист писчей бумаги, приложите его к"
18796,Уцелевшие листы шелестели под ветром.
18797,"садилось лениво, на березах гасли листья, будто угольки в заброшенном костре."
18798,"двурогой, с редкими веточками березке листья чуть приподнимались и еще чуть"
18799,"и линованная вдоль-поперек, большие листы, а рядом — из ребячьих тетрадок"
18800,из железного шкафа достал большой лист чистой бумаги…
18801,Одна восьмая всего листа с селом Моряшиха посередине только
18802,увидел подробные карты Луны (16 листов размером 80 х 60 сантиметров
18803,На первом листе программы он написал карандашом:  «Тов
18804,"механической обработки, затрудняет получение больших листов бериллия и сложных профилей, необходимых"
18805,"и бурые полосы вдоль краев листа (1), а потом так называемый"
